Date,SPY,QQQ,SPY_daily_returns,SPY_10_day_returns,SPY_21_day_returns,SPY_rolling_std,SPY_ts_mom,QQQ_daily_returns,QQQ_10_day_returns,QQQ_21_day_returns,QQQ_rolling_std,QQQ_ts_mom
2021/4/8,403.2109,333.4826,0.004746751855192688,0.054190516254409626,0.05859890136577084,0.007290377531112161,8.037841814871207,0.010433612259880709,0.07442219810866058,0.07612314718066826,0.013027080425267843,5.843454150556772
2021/4/9,406.1423,335.5029,0.007270140762563715,0.05591475565827908,0.05969884830742411,0.007318873737099362,8.156835389140644,0.0060581871437970225,0.08280602803071724,0.08574179309273555,0.012951910038323421,6.620011476225056
2021/4/12,406.2904,335.065,0.0003646505178112047,0.039547490634768145,0.04944465682374677,0.0071366944366150434,6.9282294853580035,-0.0013052048134308825,0.06541152678831197,0.059913344377491295,0.012233221875727661,4.897593208569799
2021/4/13,407.4945,338.9763,0.0029636437385673897,0.04315520951063201,0.05113919231179964,0.007134334465981262,7.168039647657017,0.01167325742766323,0.07815517614279721,0.08105583485669743,0.012108303311179682,6.694235581450789
2021/4/14,406.1029,334.9058,-0.0034150154173860914,0.04235803780388214,0.04133941806953301,0.007193534986917479,5.7467459524023905,-0.012008214143584661,0.07059712967299236,0.05678487369130858,0.012469366894124725,4.5539500259683825
2021/4/15,410.4654,339.9814,0.010742351261219696,0.04930218718061319,0.05385512417025984,0.00739912343113633,7.278581668692201,0.015155306357787834,0.07044141751829125,0.06694438028480176,0.012752366547614765,5.249565250092596
2021/4/16,411.8374,340.3795,0.00334254726464156,0.04156182655852736,0.05378443902844676,0.007398736485006754,7.269408653415187,0.001170946410597784,0.05373244666706101,0.06381359513141582,0.012757608690349292,5.002002858081758
2021/4/19,409.814,337.2645,-0.004913104055144002,0.02177875181697364,0.0640893285197357,0.006535307924444643,9.806627210328713,-0.00915154996114631,0.023652100119039066,0.08738526120305257,0.010603328961145433,8.241304360476308
2021/4/20,406.8135,334.8062,-0.007321614195708426,0.014897137800645055,0.05825709695477621,0.00683957548074884,8.517648079000052,-0.007288937910749582,0.01689725123913055,0.07566736405975316,0.010888878812930214,6.949050068396432
2021/4/21,410.6628,337.6725,0.009462075373604995,0.023315873672459464,0.059807787596003026,0.0069036960171336625,8.663154844531315,0.008561072047053031,0.023128774742144254,0.06490689899527302,0.010392596571344274,6.245493948475031
2021/4/22,406.9122,333.602,-0.00913304053836872,0.009179563350097952,0.05845960637096059,0.007005904039415262,8.34433444164614,-0.012054579511212915,0.0003580396698357191,0.05667996060913305,0.01079469649003612,5.250722950983441
2021/4/23,411.3241,337.8019,0.010842388112226597,0.012758582398336715,0.07540238948619793,0.0069794818709466985,10.80343654162545,0.01258955282042673,0.006852399785515884,0.0883382219140727,0.010012822882401481,8.822509191622254
2021/4/26,412.1828,340.0013,0.00208764815871465,0.014502926970462626,0.07161923431404538,0.006968069329458127,10.278203463227433,0.006510916605264816,0.014732365361944666,0.09732421740104269,0.009934593206690339,9.796497488744764
